CMS Certification Number (CCN),Provider Name,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date,Measure Date Range
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_017_01_PPR_PD_VOLUME,108,-,10/01/2022,09/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_COMP_PERF,No Different than the National Rate,-,10/01/2022,09/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_NUMBER,10,-,10/01/2022,09/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_OBS_RATE,8.13,-,10/01/2022,09/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_RS_RATE,13.85,-,10/01/2022,09/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_RS_RATE_2_5,8.36,-,10/01/2022,09/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_RS_RATE_97_5,20.97,-,10/01/2022,09/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_VOLUME,123,-,10/01/2022,09/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_019_01_MSPB_NUMB,100,-,10/01/2022,09/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_019_01_MSPB_SCORE,1.06,-,10/01/2022,09/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_021_01_ADJ_RATE,3.55,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_021_01_DENOMINATOR,202,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_021_01_NUMERATOR,8,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_021_01_OBS_RATE,3.96,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_020_01_DENOMINATOR,269,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_020_01_NUMERATOR,268,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_020_01_OBS_RATE,99.63,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_022_02_DENOMINATOR_C1,95,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_022_02_NUMERATOR_C1,93,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_022_02_OBS_RATE_C1,97.89,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_022_02_DENOMINATOR_C2,86,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_022_02_NUMERATOR_C2,59,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_022_02_OBS_RATE_C2,68.60,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_023_02_ADJ_RATE,59.06,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_023_02_DENOMINATOR,95,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_023_02_NUMERATOR,50,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_023_02_OBS_RATE,52.63,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_024_02_DENOMINATOR,221,-,07/01/2025,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_024_02_NUMERATOR,0,-,07/01/2025,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_024_02_OBS_RATE,0.00,-,07/01/2025,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_025_01_DENOMINATOR,181,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_025_01_NUMERATOR,131,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_025_01_OBS_RATE,72.38,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_026_02_DENOMINATOR,36,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_026_02_NUMERATOR,33,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_026_02_OBS_RATE,91.67,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_027_01_DENOMINATOR,176,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_027_01_NUMERATOR,88,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_027_01_OBS_RATE,50.00,-,10/01/2024,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_028_02_DENOMINATOR,268,-,07/01/2025,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_028_02_NUMERATOR,0,-,07/01/2025,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_028_02_OBS_RATE,0.00,-,07/01/2025,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_CI_LOWER,0.474,-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_CI_UPPER,2.870,-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_COMP_PERF,No Different than the National Benchmark,-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_DOPC_DAYS,"2,985",-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_ELIGCASES,3.862,-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_NUMERATOR,5,-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_SIR,1.295,-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_CI_LOWER,1.619,-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_CI_UPPER,5.682,-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_COMP_PERF,Worse than the National Benchmark,-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_DOPC_DAYS,"2,591",-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_ELIGCASES,3.137,-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_NUMERATOR,10,-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_SIR,3.188,-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_011_05_ADJ_CHG_MOBL_SCORE,7.24,-,10/01/2023,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_011_05_DENOMINATOR,38,-,10/01/2023,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_011_05_OBS_CHG_MOBL_SCORE,7.16,-,10/01/2023,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_012_01_DENOMINATOR,226,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_012_01_NUMERATOR,0,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_012_01_OBS_RATE,0.00,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_CI_LOWER,0.230,-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_CI_UPPER,1.747,-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_COMP_PERF,No Different than the National Benchmark,-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_DOPC_DAYS,"6,442",-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_ELIGCASES,5.524,-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_NUMERATOR,4,-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_SIR,0.724,-,07/01/2024,06/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_015_01_DENOMINATOR,146,-,10/01/2024,03/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_015_01_NUMERATOR,134,-,10/01/2024,03/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_015_01_OBS_RATE,91.78,-,10/01/2024,03/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/01/2022,09/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_OBS_RATE,18.26,-,10/01/2022,09/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_OBS_READM,21,-,10/01/2022,09/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_RSRR,20.57,-,10/01/2022,09/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_RSRR_2_5,16.96,-,10/01/2022,09/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_RSRR_97_5,28.04,-,10/01/2022,09/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_VOLUME,115,-,10/01/2022,09/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_COMP_PERF,No Different than the National Rate,-,10/01/2022,09/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_NUMBER,13,-,10/01/2022,09/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_OBS_RATE,11.93,-,10/01/2022,09/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_RS_RATE,12.98,-,10/01/2022,09/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_RS_RATE_2_5,8.56,-,10/01/2022,09/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_RS_RATE_97_5,19.76,-,10/01/2022,09/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_VOLUME,109,-,10/01/2022,09/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_019_01_MSPB_NUMB,95,-,10/01/2022,09/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_019_01_MSPB_SCORE,0.90,-,10/01/2022,09/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_021_01_ADJ_RATE,2.87,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_021_01_DENOMINATOR,200,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_021_01_NUMERATOR,6,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_021_01_OBS_RATE,3.00,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_020_01_DENOMINATOR,226,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_020_01_NUMERATOR,223,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_020_01_OBS_RATE,98.67,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_022_02_DENOMINATOR_C1,38,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_022_02_NUMERATOR_C1,36,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_022_02_OBS_RATE_C1,94.74,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_022_02_DENOMINATOR_C2,34,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_022_02_NUMERATOR_C2,33,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_022_02_OBS_RATE_C2,97.06,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_023_02_ADJ_RATE,44.87,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_023_02_DENOMINATOR,38,-,10/01/2024,09/30/2025,-
